Molecule Name,SMILES,id,nconf
E-0016190,Cc1c(N)c(-c2ccc(O[C@@H]3CCCNC3)cc2)cc2cnccc12,a36e689ea4c62515,2
E-0016187,Cn1ccc2c([nH]c3cc(OCCN4CCC(C)(C)CC4)ccc32)c1=O,8b96ebe49efa1ec9,6
E-0016182,CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,8eb63ce65cc2c404,8
E-0016184,CC(C)Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,a68a356205e688ae,9
E-0016191,Cc1c(N)c(-c2ccc(O[C@H]3CCCNC3)cc2)cc2cnccc12,0c1013517def719f,6
E-0016185,Cn1ccc2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,d436b12a69d63173,19
E-0016192,CNc1c(C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,233356f986a92e71,4
E-0016199,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncncc2c1,117a754c9d188fdd,6
E-0016200,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2n1,5879943eee5bb3c1,5
E-0016201,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,564aa54e5f4f52b0,6
E-0016203,Cc1cc(-c2ccncc2)cc(-c2ccc(OCCN3CCCCC3)cc2N)n1,134f89ec7f13ce56,3
E-0016197,COCCCN[C@@H](C)COc1cnn(-c2cc3cnccc3c(C)c2N)c1,6843702ca55b8668,7
E-0016189,Cc1c(N)c(-c2ccc(OCCN3CC4CCC(C3)O4)cc2)cc2cnccc12,43876ba9b4b978f7,13
E-0016198,COCCCN[C@H](C)COc1cnn(-c2cc3cnccc3c(C)c2N)c1,3272c2d1a05cbc98,9
E-0016193,CC[C@H](CN(C)C)Oc1ccc(-c2cc3cnccc3c(C)c2N)cc1,3556337861f969ba,11
E-0016194,CC[C@@H](CN(C)C)Oc1ccc(-c2cc3cnccc3c(C)c2N)cc1,a88defaf463a712d,12
E-0016206,Cc1cccc(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)c1N,fd28841a977c6546,4
E-0016205,Cc1cc(-c2ncccn2)cc(-c2ccc(OCCN3CCCCC3)cc2)c1N,60237c01804a4778,4
E-0016207,Cc1cccc(-c2ccc(OCC(C)(C)N3CCOCC3)cc2)c1N,541e42130d4ecd28,8
E-0016204,Cc1c(N)c(-c2ccc3c(c2)oc(=O)n3CCN2CCCCC2)cc2cnccc12,b55f18f222b0036d,7
E-0016211,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2cccnc12,4f6a6c3b063211f3,4
E-0016208,Cc1cccc(-c2ccc(OC(C)(C)CN3CCOCC3)cc2)c1N,868e9da8ec3d79b3,5
E-0016202,Cc1c(N)c(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)cc2cnccc12,c51b701956ade8c5,10
E-0016209,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncccc12,dd75324f78f68c5b,7
E-0016210,Nc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2nccnc12,216a0287fe70ed6a,9
E-0016212,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c(C)cc1N,a17f76ef9fa5f43e,8
E-0016216,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cccnc12,09505a3493af4c11,6
E-0016219,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2cnncc12,044eed9e2787ec70,6
E-0016214,COCCN(C)[C@H](C)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,a731b108ad919701,9
E-0016222,Cc1cccc(-c2ccc(C(=O)NC3CN(C)C3)cc2)c1N,870068252f613847,9
E-0016218,COC1CN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,d55844f1bd097f0a,8
E-0016221,COCCNC(=O)c1ccc(-c2cccc(C)c2N)cc1,7b636e702898faa0,20
E-0016213,COCCN(C)[C@@H](C)COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,6b913f34c7ea651e,16
E-0016225,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccc3)ccc21,8b4ca3a9ff350eb3,5
E-0016224,Cn1ncc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,9d1d2661a203d94c,7
E-0016223,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cn[nH]c3)ccc21,1b3de6e2d22ff6ac,10
E-0016217,Cc1c(N)c(-c2ccc(OCC3CN(C)C3)cc2)cc2cnccc12,a8309cd1a206491c,21
E-0016215,COCCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,207b93e993fe024c,18
E-0016227,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cccnc3)ccc21,89295358a971f8fa,5
E-0016241,COc1ccc2c(c1)[nH]c1c(C(N)=O)nccc12,16a516b9178c0448,2
E-0016220,Cc1c(N)c(-c2ccc(OCCN3CC(N(C)C)C3)cc2)cc2cnccc12,2a714b27c3522ed5,17
E-0016228,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cncnc3)ccc21,56127394f436b992,8
E-0016233,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)oc3c2)s1,d066892f0083669f,5
E-0016226,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ccccn3)ccc21,6b1dc24961f0af14,10
E-0016239,Cc1nnc(-c2cnc3cc(C(=O)NC4CCN(c5ccncc5)CC4)nn3c2)s1,d60392061ec3b55a,4
E-0016231,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3c2)s1,d8989238d0f7bbd5,8
E-0016238,Cc1nnc(-c2cnc3cc(C(=O)NC4CCN(c5ccncc5Cl)CC4)nn3c2)s1,337d40ccc31cdd7e,4
E-0016243,c1cnc2c(c1)[nH]c1cccc(OCCN3CCCCC3)c12,6d20976d04112dc6,3
E-0016245,Cn1ccc2c([nH]c3c(C#CC4CCNCC4)c(F)ccc32)c1=O,1584fdca5fd37297,4
E-0016234,Cc1nnc(-c2ccc3nc(C(=O)N4CCC(Nc5cncc(Cl)c5)CC4)n(C)c3c2)s1,157005225ac1fcba,7
E-0016232,Cc1nnc(-c2ccc3c(c2)nc(C(=O)NC2CCN(c4cncc(Cl)c4)CC2)n3C)s1,da6df379ccba2967,9
E-0016235,Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(N(C)c4cncc(Cl)c4)CC2)n3C)s1,133c649493ee93b6,5
E-0016244,COc1cc2[nH]c3cc(OCCN4CCCCC4)ccc3c2cn1,5ce440ced303ebea,6
E-0016240,Cc1nnc(-c2ccc3c(cc(C(=O)NC4CCN(c5ccncc5)CC4)n3C)n2)s1,c191729ade4cd555,6
E-0016242,COCCn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,54eb5e7eb33ab304,13
E-0016248,c1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,6f809ce6b0fc97b5,7
E-0016246,CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,74e30f8029a8a54c,4
E-0016255,C[C@H]1CCCCN1CCc1cccc2c1[nH]c1c(=O)n(C)ccc12,0a79b3e96f3e4203,3
E-0016253,C[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,7c9cebfb1ccee30e,2
E-0016254,C[C@@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,cf2a810d3352bd54,5
E-0016256,C[C@@H]1CCCCN1CCc1cccc2c1[nH]c1c(=O)n(C)ccc12,fdc1016b79f49663,3
E-0016249,COC1CN(Cc2ccc3c(c2)OC[C@@H](C(=O)N(C)Cc2cn(C)c4ccccc24)O3)C1,c6bf60ce8f369eb8,2
E-0016247,c1cnn(-c2ccc3c(c2)OCc2nc(N[C@@H]4C[C@H]5CC[C@@H](C4)N5)ccc2-3)c1,7af2b9c2e283f6a2,13
E-0016262,C[C@H](COc1ccc(-c2cc3cnccc3c(Cl)c2N)cc1)N1CCOCC1,94b7d275d49831fb,2
E-0016261,C[C@@H](COc1ccc(-c2cc3cnccc3c(Cl)c2N)cc1)N1CCOCC1,d8afd2ae7907d2ad,3
E-0016252,COC1CN(Cc2ccc3c(c2)O[C@H](C(=O)N(C)Cc2cn(C)c4ccccc24)CO3)C1,487115630a63caae,4
E-0016251,COC1CN(Cc2ccc3c(c2)O[C@@H](C(=O)N(C)Cc2cn(C)c4ccccc24)CO3)C1,39f92b1cccc5353a,5
E-0016250,COC1CN(Cc2ccc3c(c2)OC[C@H](C(=O)N(C)Cc2cn(C)c4ccccc24)O3)C1,b2e57ac41155447a,4
E-0016264,c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2cnnc2c1,8c5891efda325187,6
E-0016263,NC(=O)c1ccn(-c2ccc(OCCN3CCCCC3)cc2)n1,91e2138b88b6c7c2,6
E-0016257,CC(C)N1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,f83857a35386f850,17
E-0016265,c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nccc2c1,fb3d3a01a0c1eb31,6
E-0016259,Cc1c(N)c(-c2ccc(OCCN3C4COCC3C4)cc2)cc2cnccc12,a747fc46017f7fab,11
E-0016258,Cc1c(N)c(-c2ccc(OCCN3C4CCC3COC4)cc2)cc2cnccc12,5a57d5d9815da80b,11
E-0016266,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccnn2c1,d212c2a86974af3e,3
E-0016269,CN1C(=O)Cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c21,d2e72f58687bf26b,5
E-0016268,O=C1Cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,853fad4851b82071,8
E-0016267,Cc1ccnc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c1,49d1aa3b0744d04e,6
E-0016273,c1cc(-c2cnccc2Nc2ccc(OCCN3CCCCC3)cc2)ncn1,3750efab8d24ee07,2
E-0016272,Cc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)nn2c1,846f7dcb9f2b83f1,6
E-0016270,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncsc2c1,37a4826d056af8ec,7
E-0016271,CN(CCN1CCCCC1)c1cnc(-c2ccc3ccncc3c2)nn1,de6189bc91241465,6
E-0016278,Cc1c(N)c(-c2ccc3nnn(CCN4CCCCC4)c3c2)cc2cnccc12,5cd9412645570809,4
E-0016284,Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,b2b6ff7ed813ac02,7
E-0016283,Nc1c(Cl)ncnc1-c1ccc(OCCN2CCCCC2)cc1,2a9d7c2ed5b043d6,7
E-0016277,Cc1c(N)c(-c2ccc3nn(CCN4CCCCC4)nc3c2)cc2cnccc12,2039a8dfad029fcc,7
E-0016282,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc(Br)c2nccnc12,0211daaaac70dc79,6
E-0016274,C#Cc1cc(-c2ccc(C(=O)NCCOC)cc2)cc2cnccc12,fa1c2896bb33a5f2,20
E-0016279,Cc1c(N)c(-c2ccc(S(=O)(=O)CCN(C)C)cc2)cc2cnccc12,5a5899ede6fbf6fd,10
E-0016276,Cc1c(N)c(-c2ccc3c(c2)nnn3CCN2CCCCC2)cc2cnccc12,8acbbf4a4c9fe13f,10
E-0016260,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1C(F)(F)F,9baf0856092a8adc,24
E-0016287,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-n3ccnc3)ccc21,223c3bb74b681c5e,6
E-0016295,CN1CCC(n2cc(-c3ccc4ncsc4c3)cn2)CC1,f23033dd67a62bf7,4
E-0016280,Cc1cc(-c2ccccn2)cc(-c2ccc(OCCN3CCCCC3)cc2)c1N,7c1ee4590dedb94a,11
E-0016288,Cn1cnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,6ff65a1be1a13817,6
E-0016286,Cn1cc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)cn1,e42a3db3dcc2e636,11
E-0016290,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3ncccn3)ccc21,5acd6c76aa09475a,7
E-0016285,Cc1c(N)c(-c2ccc(OCCN3CC4(CCO4)C3)cc2)cc2cnccc12,f68a9ddfa8caabc6,18
E-0016302,CN1C(=O)/C(=C\c2cnc[nH]2)c2c1ccc1ncsc21,d0dc6ff75c66f1de,1
E-0016294,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N(C)C2CCN(c4ccncc4)CC2)n3C)s1,6fa62c0b42c7e8ca,4
E-0016289,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnoc3)ccc21,f23b6d85bdc5a3ec,9
E-0016293,Cc1nc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)cs1,3071e320809b78fc,6
E-0016303,CN1C(=O)/C(=C\c2cncn2C)c2c1ccc1ncsc21,b514264d5597bbd2,3
E-0016297,Cn1c(=O)c2c(ncn2CCCCCCCCCn2cnc3c2c(=O)n(C)c(=O)n3C)n(C)c1=O,7d1d6d8c22a22a37,1
E-0016291,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3cnccn3)ccc21,b8a7e316861847a9,7
E-0016292,Cc1csc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,2a342b1d39ff18cb,8
E-0016296,Cn1c(=O)c2c(ncn2CCCCCCCn2cnc3c2c(=O)n(C)c(=O)n3C)n(C)c1=O,b300af2f58dab5cf,6
E-0016300,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncnc4)CC2)n3C)s1,899cfd5d78940d2e,5
E-0016299,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncn4)CC2)n3C)s1,3e66fdcfd66cf6ff,7
E-0016298,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncc4)CC2)n3C)s1,023fdb70f4d4c554,9
E-0016301,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncn4)CC2)n3C)s1,d517520d6fe7909c,8
E-0016305,O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)[C@H]2C[C@H]21,c5964df4f2393648,14
E-0016306,O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)[C@@H]2C[C@@H]21,5b2e61e3bf473613,14
E-0016304,Cc1nnc(-c2ccc3c(c2)nc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,a3a8831d942ca9b9,8
E-0016309,Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3n2)s1,edb46d70c4e66075,8
E-0016307,Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(Nc4cncc(Cl)c4)CC2)n3C)s1,cc4a83bbc9de08bb,7
E-0016311,NC(=O)c1nccc2c1[nH]c1cc(OCCN3CCCCC3)ccc12,61c526a92a734c1b,6
E-0016312,c1cc2[nH]c3cc(OCCN4CCCCC4)ccc3c2cn1,32b9c669d5391364,7
E-0016319,Cn1ccc2c([nH]c3c(C#CC4(C)CNC4)c(F)ccc32)c1=O,2381903d487bd0db,2
E-0016313,Cn1c2cnccc2c2ccc(OCCN3CCCCC3)cc21,9ad928b9b9891568,6
E-0016310,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)s1,a129f708274e13ae,9
E-0016314,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)cc(F)c32)c1=O,26b786393ab85d03,7
E-0016315,Cc1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,89ad805e5e103c95,4
E-0016316,Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,7764770d879c5cfc,6
E-0016317,c1cnn(-c2ccc3c(c2)OCc2nc(N[C@H]4C[C@H]5CC[C@@H](C4)N5)ccc2-3)c1,006d6ef84328f0f9,7
E-0016318,Cn1ccc2c([nH]c3c(CCC4CNC4)c(F)ccc32)c1=O,c2cf60af214c8487,12
E-0016321,Cn1ccc2c([nH]c3cc(C(=O)NCCN4CCCCC4)ccc32)c1=O,5b768a4735874f70,5
E-0016320,Cn1ccc2c([nH]c3c(C(=O)CC4(C)CNC4)c(F)ccc32)c1=O,7fd12feb2056f5dc,11
E-0016327,Cc1c(N)c(-c2ccc(OCCN3CCCC3=O)cc2)cc2cnccc12,67f4418fe6f02eef,3
E-0016328,O=c1ncn(-c2ccc(OCCN3CCCCC3)cc2)c2c[nH]nc12,f218986beb62f396,6
E-0016325,CS(=O)(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,4f868d51d5d31ba3,5
E-0016322,CNC(=O)/C=C/c1ccc(-c2ncc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c(O)c1,94e70c578674cb67,9
E-0016329,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2nncn2c1,d5cbc9d405a255f8,11
E-0016308,Cc1nnc(-c2ccc3nc(C(=O)N4CCC(N(C)c5cncc(Cl)c5)CC4)n(C)c3c2)s1,f8cca9337926d3fd,17
E-0016331,c1cc(-c2ccc(OCCN3CCCCC3)cc2)n2nncc2c1,cd683aa941eaa296,9
E-0016332,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2[nH]ncc2c1,de7fb3f6a77ed047,8
E-0016333,Cn1cc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2n1,077cffa06a2af570,6
E-0016330,c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2cnnn2c1,b9727dba31960be8,10
E-0016326,Cc1c(N)c(-c2ccc(OCCN3CC4CC(C3)O4)cc2)cc2cnccc12,39bdda65491a9566,12
E-0016335,c1cc2cncc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,ff9f9721c2bffd6c,7
E-0016334,O=c1ccc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2[nH]1,b4f3ca451c7e607b,8
E-0016337,COCCCN[C@@H](C)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,081dc616ec50796a,1
E-0016336,COCCCN[C@@H](C)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,7f983c5062eb3c2f,6
E-0016339,COCCCN[C@H](C)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,d3d99ca5bd58e242,1
E-0016338,COCCCN[C@H](C)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,d71e535443080be6,1
E-0016341,Cc1c(N)c(-c2ccc(C(O)CCN(C)C)cc2)cc2cnccc12,bf8aeaa03e1eaba0,2
E-0016342,Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,a6570c42bba06b51,2
E-0016344,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,a531b0edccaf1c1b,3
E-0016343,Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,eea49ed653f2f1bc,5
E-0016350,Cc1c(N)c(-n2ccc(OCC3CN(C)C3)n2)cc2cnccc12,edba04e98edd67b5,4
E-0016349,CN1CC(COc2ccn(-c3ccc4ncccc4c3N)n2)C1,b2cbe880f656f262,8
E-0016345,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncncc12,7a016a72e2a8f081,6
E-0016355,O=c1c2ccccc2ccn1C1CCN(c2ccncc2)CC1,c952865ed3672fe5,1
E-0016346,Nc1ccc(-c2ccc(OCCN3CCCCC3)cc2)c2ncncc12,dcdb55b9586c625a,7
E-0016356,O=c1c2ccccc2ncn1C1CCN(c2ccncc2)CC1,5195f01cb964ef6d,1
E-0016340,Cc1c(N)c(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)cc2cnccc12,7ad251c83f034f17,7
E-0016347,Cc1ccc(C)c(-c2ccc(OCCN3CCCCC3)cc2)c1N,dabb63ec1b44b532,6
E-0016353,c1cc(N2CCC(n3cc(-c4ccc5ncsc5c4)cn3)CC2)ccn1,033c6f2e1683b919,4
E-0016357,O=c1c2ccccc2ncn1C1CCN(Cc2ccncc2)CC1,f237ce0f9665e52b,1
E-0016348,Cc1c(N)c(-n2ccc(OCC3CN(C)C3)n2)cc2cccnc12,a8ca711f0a76ecb0,11
E-0016351,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)o1,dc467cd2edb08ba8,6
E-0016363,Cn1cnc2ccc(NC(=O)NCc3cccc(CN)c3)cc21,b0e2a052ffb5f706,4
E-0016364,Cn1cnc2cc(NC(=O)NCc3cccc(CN)c3)ccc21,2a0421166dfeb2fd,5
E-0016352,Cc1cnn(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)c1,f52744e418abf317,9
E-0016354,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4ccncc4Cl)CC2)n3C)s1,6677baad545336fb,5
E-0016366,NCc1cccc(NC(=O)Cc2ccc3ncccc3c2)c1,c8708ecd1286613f,16
E-0016362,Cn1ncc2cc(NC(=O)NCc3cccc(CN)c3)ccc21,ac0bb15796f9ba15,17
E-0016361,NCc1cccc(CNC(=O)Nc2ccc3nccnc3c2)c1,97de5d824fab0737,20
E-0016365,NCc1cccc(CNC(=O)Nc2ccc3nccn3c2)c1,eaaf9af8f61a8e7f,18
E-0016369,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(C)CC2)n3C)s1,8ae4529a1be7738b,6
E-0016358,COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccc3n2C)CC1,3d1eb252d9a3f722,7
E-0016372,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3n2)s1,e57700c2d8dc6637,1
E-0016360,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,ec443d781dc4ba61,10
E-0016370,Cc1nnc(-c2ccc3c(c2)nc(C(=O)N2CCC(Nc4ccncc4)CC2)n3C)s1,f4cb7197555eba33,5
E-0016367,CN(C(=O)NCc1cccc(CN)c1)c1ccc2ncccc2c1,ab9b910835ea6958,17
E-0016368,CC(C)(C(=O)Nc1ccc2ncccc2c1)c1cccc(CN)c1,816159f5250bc5b9,18
E-0016359,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C#N)CC2)n3C)s1,e0f3b85944dae08f,14
E-0016375,CNC(=O)/C=C/c1ccc(-c2cnc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c(O)c1,ce5ae793a555d59a,6
E-0016382,Cn1ccc2c([nH]c3nc(OCCN4CCCCC4)cnc32)c1=O,19cdf69716a45eae,4
E-0016376,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1=O,67f02faacd48426f,10
E-0016380,CN(C)C1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,eea71205e116dd78,5
E-0016374,Cc1nnc(-c2cc3cc(C(=O)NC4CCN(c5ccncc5)CC4)n(C)c3cn2)s1,ecbb429ea785d35b,7
E-0016383,Cc1nccc2c1[nH]c1cc(OCCN3CCCCC3)ncc12,b92f547e26e45759,5
E-0016387,Cn1ccc2c([nH]c3c(C#CC4(N)CC4)c(F)ccc32)c1=O,870ad1ae2cda56e5,3
E-0016385,Cn1ccc2c([nH]c3c(C#CC4(C)CCNCC4)c(F)ccc32)c1=O,895613f847e5d1b6,5
E-0016378,COCCNCCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,774032b7c6a90670,14
E-0016377,COC(=O)N1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,59482bfad0e1e6bb,10
E-0016389,Cn1ccc2c([nH]c3c(C#CC4(N)CCC4)c(F)ccc32)c1=O,c599ff702fb79b52,3
E-0016373,Cc1nnc(-c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)s1,11a2e4ce28795756,13
E-0016384,O=c1[nH]ccc2c1[nH]c1nc(OCCN3CCCCC3)ncc12,8f5a3974871ca8dd,8
E-0016371,Cc1nnc(-c2ccc3c(c2)cc(NC(=O)C2CCN(c4ccncc4)CC2)n3C)s1,906c9bb35fb34aec,16
E-0016381,Cn1ccc2c3ccc(OCCN4CCCCC4)cc3n(C3CC3)c2c1=O,08a2f7fd98287b0b,9
E-0016379,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4(C)C)ccc32)c1=O,a7fab12a8be00370,12
E-0016390,CNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CCC1,a0917c4a8b97c59a,8
E-0016386,Cn1ccc2c([nH]c3c(C(=O)CC4(C)CCNCC4)c(F)ccc32)c1=O,c6076e4aff53e6aa,7
E-0016391,Cn1ccc2c([nH]c3cc(OCCN4CCOCC4)c(F)cc32)c1=O,1070966a34096843,6
E-0016393,Cc1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,09919e89426928ab,4
E-0016388,CCNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CC1,bb0b685125b10988,13
E-0016396,Cc1c(N)c(-c2ccc(OCCN3CCCCC3=O)cc2)cc2cnccc12,de9b9359a70546d2,2
E-0016395,Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3CO4)cc2)cc2cnccc12,0fabd09bf98f8a4f,4
E-0016397,Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)c3ccncc3n2)c1N,291a55255e932754,4
E-0016392,Cn1ccc2c([nH]c3cc(NCCCCN4CCCCC4)ccc32)c1=O,f134456eb4939862,6
E-0016398,Cc1c(OCCN2CCOCC2)ccc(-c2cc(Cl)nc3cnccc23)c1N,39b560f5a3ae15ee,5
E-0016402,Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,19936dddfe32caf5,4
E-0016401,O=C1CCc2cccc(-c3ccc(OCCN4CCCCC4)cc3)c2N1,af037562b3980b01,4
E-0016399,Cc1c(OCCN2CCOCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,630acd27989632e4,4
E-0016400,O=c1[nH]c2c(-c3ccc(OCCN4CCCCC4)cc3)cccc2o1,7d075bb20565fbed,6
E-0016404,N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c(F)c3)cnc12,5076bd8168eb01e3,5
E-0016405,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)c(F)c2F)cc2cnccc12,f698c10f351b0629,4
E-0016403,Fc1cc(-c2ccn3nccc3c2)ccc1OCCN1CCCCC1,5c14d6ec73cdd870,9
E-0016413,Cc1c(N)c(-c2ccc(C(N)=O)cc2)cc2cnccc12,c0230b02a8ee0378,8
E-0016415,NC(=O)c1ccc(-c2cccc3cc[nH]c23)cc1,90f67cec30b9e0d8,8
E-0016407,N#Cc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,2b1d855a7e2c9248,7
E-0016408,Brc1cnn2ccc(-c3ccc(OCCN4CCCCC4)cc3)nc12,db193e318298add8,5
E-0016414,CNc1c(C)cccc1-c1ccc(C(N)=O)cc1,7d94d17f8cb5f428,12
E-0016412,c1cc2cc[nH]c2c(-c2ccc(OCCN3CCCCC3)cc2)n1,8a9ee089b7ed70c8,5
